Forest Grove,Forest Grove Community and Parent Advisory Council,$720.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$720.00,,
Forest Grove Total,,$720.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$720.00,,
Fort Fraser,Fort Fraser School PAC,"$1,460.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,460.00",,
Fort Fraser Total,,"$1,460.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,460.00",,
Fort Langley,BC Farm Machinery and Agricultural Museum Association,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00",,
Fort Langley,Fort Langley Canoe Club,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00",,
Fort Langley,Fort Langley Child Care Society,"$18,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,400.00",,
Fort Langley,Fort Langley Elementary School PAC,"$5,360.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,360.00",,
Fort Langley,Fort Langley Lions Club,"$40,000.00",$0.00,$0.00,$0.00,"$6,880.68",$0.00,$0.00,$0.00,"$46,880.68",,
Fort Langley,Fort Langley Youth Rowing Society,"$4,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,500.00",,
Fort Langley,Happy Hours Parent Participation Preschool,"$6,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,000.00",,
Fort Langley,Langley Fine Arts School Parent Advisory Council,"$18,140.00",$0.00,$0.00,$0.00,"$1,112.49",$0.00,$0.00,$0.00,"$19,252.49",,
Fort Langley,Scouts Canada - 1st Fort Langley,"$4,100.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,100.00",,
Fort Langley Total,,"$126,500.00",$0.00,$0.00,$0.00,"$7,993.17",$0.00,$0.00,$0.00,"$134,493.17",,
Fort Nelson,Benevolent Protective Order of Elks #400,$0.00,$0.00,$0.00,$0.00,$220.00,$0.00,$0.00,$0.00,$220.00,,
Fort Nelson,Ducks Unlimited Fort Nelson Chapter Community Fundraising Group,$0.00,$0.00,$0.00,$0.00,"$8,197.46",$0.00,$0.00,$0.00,"$8,197.46",,
Fort Nelson,Fort Nelson Hospital & Healthcare Foundation,$0.00,$0.00,$0.00,$0.00,"$9,875.47",$0.00,$0.00,$0.00,"$9,875.47",,
Fort Nelson,Fort Nelson Minor Hockey Association,$0.00,$0.00,$0.00,$0.00,"$6,569.50",$0.00,$0.00,$0.00,"$6,569.50",,
Fort Nelson,Fort Nelson Secondary School PAC,"$7,840.00",$0.00,$0.00,$0.00,"$1,882.00",$0.00,$0.00,$0.00,"$9,722.00",,
Fort Nelson,GW Carlson Elementary School PAC,"$3,300.00",$0.00,$0.00,$0.00,"$3,075.79",$0.00,$0.00,$0.00,"$6,375.79",,
Fort Nelson,J. S. Clark Elementary School PAC,"$2,580.00",$0.00,$0.00,$0.00,$757.49,$0.00,$0.00,$0.00,"$3,337.49",,
Fort Nelson,Mile 300 Figure Skating Club,$0.00,$0.00,$0.00,$0.00,"$2,500.00",$0.00,$0.00,$0.00,"$2,500.00",,
Fort Nelson,Northern Rockies Seniors Society,$0.00,$0.00,$0.00,$0.00,"$7,966.92",$0.00,$0.00,$0.00,"$7,966.92",,
Fort Nelson,Order of Royal Purple #204,"$15,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,000.00",,
Fort Nelson,R.L. Angus Elementary School P.A.C.,"$3,600.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,600.00",,
Fort Nelson,Rotary Club of Fort Nelson,$0.00,$0.00,$0.00,$0.00,"$9,428.90",$0.00,$0.00,$0.00,"$9,428.90",,
Fort Nelson,The Fort Nelson Figure 8's Society,$0.00,$0.00,$0.00,$0.00,"$9,499.95",$0.00,$0.00,$0.00,"$9,499.95",,
Fort Nelson,Women of Industry,$0.00,$0.00,$0.00,$0.00,$835.92,$0.00,$0.00,$0.00,$835.92,,
Fort Nelson Total,,"$32,320.00",$0.00,$0.00,$0.00,"$60,809.40",$0.00,$0.00,$0.00,"$93,129.40",,
Fort St James,Community Arts Council of Fort St. James,$0.00,$0.00,"$2,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$2,500.00",,
Fort St James,David Hoy Elementary School PAC,"$4,460.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,460.00",,
Fort St James,Ducks Unlimited - Fort St. James Chapter CFG,$0.00,$0.00,$0.00,$0.00,"$8,732.63",$0.00,$0.00,$0.00,"$8,732.63",,
Fort St James,Fort St James Secondary School PAC,"$5,040.00",$0.00,$0.00,$0.00,"$8,990.60",$0.00,$0.00,$0.00,"$14,030.60",,
Fort St James,Music on the Mountain Society,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00",,
Fort St James,Sowchea Parents' Advisory Council,"$2,320.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,320.00",,
Fort St James Total,,"$21,820.00",$0.00,"$2,500.00",$0.00,"$17,723.23",$0.00,$0.00,$0.00,"$42,043.23",,
Fort St John,Abbeyfield Houses of Fort St John 2006,$0.00,$0.00,$0.00,$0.00,"$3,315.00",$0.00,$0.00,$0.00,"$3,315.00",,
Fort St John,Alwin Holland School PAC,"$6,540.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,540.00",,
Fort St John,Ambrose Parents Partners In Learning Excellence (A.P.P.L.E.),"$6,700.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,700.00",,
Fort St John,Baldonnel Elementary School P.A.C.,"$2,540.00",$0.00,$0.00,$0.00,"$9,157.62",$0.00,$0.00,$0.00,"$11,697.62",,
Fort St John,Benevolent and Protective Order of Elks #288,"$9,300.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,300.00",,
Fort St John,Bert Bowes Junior Secondary School P.A.C.,"$8,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,500.00",,
Fort St John,"Big Brothers, Big Sisters of Fort St. John","$29,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$29,500.00",,
Fort St John,C.M. Finch P.A.C.,"$4,880.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,880.00",,
Fort St John,Community Arts Council of Fort St. John,"$6,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,000.00",,
Fort St John,Dr. Kearney Jr. Secondary P.A.C.,"$10,740.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,740.00",,
Fort St John,Ducks Unlimited - Fort St. John Chapter,$0.00,$0.00,$0.00,$0.00,"$5,966.03",$0.00,$0.00,$0.00,"$5,966.03",,
Fort St John,Duncan Cran Parent Advisory Council,"$4,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,800.00",,
Fort St John,Ecole Central Elementary School of the Arts PAC,"$6,360.00",$0.00,$0.00,$0.00,$1.00,$0.00,$0.00,$0.00,"$6,361.00",,
Fort St John,Fort St John Hospital Foundation,$0.00,$0.00,$0.00,$0.00,"$6,844.99",$0.00,$0.00,"$4,695.00","$11,539.99",,
Fort St John,Fort St John Senior Citizens Association Branch #58,$0.00,$0.00,$0.00,"$45,389.80","$6,354.14",$0.00,$0.00,$0.00,"$51,743.94",,
Fort St John,Fort St John Senior Flyers Society,$0.00,$0.00,$0.00,$0.00,"$1,924.50",$0.00,$0.00,$0.00,"$1,924.50",,
Fort St John,Fort St John Taekwondo Society,$0.00,$0.00,$0.00,$0.00,"-$2,056.31",$0.00,$0.00,$0.00,"-$2,056.31",,
Fort St John,Fort St. John Figure Skating Club,"$12,163.00",$0.00,$0.00,$0.00,"$19,095.05",$0.00,$0.00,$0.00,"$31,258.05",,
Fort St John,Fort St. John Inconnu Swim Club,"$30,000.00",$0.00,$0.00,$0.00,"$11,876.00",$0.00,$0.00,$0.00,"$41,876.00",,
Fort St John,Fort St. John Metis Society,$0.00,$0.00,$0.00,$0.00,-$771.00,$0.00,$0.00,$0.00,-$771.00,,
Fort St John,FSJ Dance Society,$0.00,$0.00,$0.00,$0.00,"-$5,278.86",$0.00,$0.00,$0.00,"-$5,278.86",,
Fort St John,North Peace Justice Society,"$30,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$30,000.00",,
Fort St John,North Peace Mental Health Society,"$8,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,000.00",,
Fort St John,North Peace Out-of-School Child Care Society,"$24,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$24,500.00",,
Fort St John,North Peace Ride for the Disabled,$0.00,$0.00,$0.00,$0.00,$977.77,$0.00,$0.00,$0.00,$977.77,,
Fort St John,North Peace Rod And Gun Club,$0.00,$0.00,$0.00,$0.00,"$34,164.58",$0.00,$0.00,$0.00,"$34,164.58",,
Fort St John,North Peace Secondary School Parent Advisory Council,"$23,100.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$23,100.00",,
Fort St John,Northern BC Distance Education School P.A.C.,"$7,020.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,020.00",,
Fort St John,Northern BC High School Rodeo Club,$0.00,$0.00,$0.00,$0.00,"$3,625.00",$0.00,$0.00,$0.00,"$3,625.00",,
Fort St John,Northern British Columbia Volleyball Club,$0.00,$0.00,$0.00,$0.00,"$4,375.75",$0.00,$0.00,$0.00,"$4,375.75",,
Fort St John,Northern Dance Theatre Society,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00",,
Fort St John,Order of the Eastern Star - Alcan Chapter #91,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00",,
Fort St John,Robert Ogilvie Elementary School P.A.C.,"$5,360.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,360.00",,
Fort St John,Royal Canadian Legion #102,$0.00,$0.00,$0.00,$0.00,"$19,919.33",$0.00,$0.00,$0.00,"$19,919.33",,
Fort St John,Scouts Canada - 1st Fort St. John,"$6,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,200.00",,
Fort St John,Spirit of the Peace Powwow Society,$0.00,$0.00,$0.00,$0.00,$500.00,$0.00,$0.00,$0.00,$500.00,,
Fort St John,Stage North Theatre Society,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00",,
Fort St John Total,,"$297,203.00",$0.00,$0.00,"$45,389.80","$119,990.59",$0.00,$0.00,"$4,695.00","$467,278.39",,
Francois Lake,Lakes District Fall Fair Association,"$15,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,000.00",,
Francois Lake Total,,"$15,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,000.00",,
Fraser Lake,District Parent Advisory Council S.D. #91 - Nechako Lakes,"$2,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,500.00",,
Fraser Lake,Endako Mines Social Committee,$0.00,$0.00,$0.00,$0.00,"$2,209.99",$0.00,$0.00,$0.00,"$2,209.99",,
Fraser Lake,Fraser Lake Elementary P.A.C.,"$6,540.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,540.00",,
Fraser Lake,Fraser Lake Minor Hockey Association,$0.00,$0.00,$0.00,$0.00,"$1,770.00",$0.00,$0.00,$0.00,"$1,770.00",,
Fraser Lake,Fraser Lake Saddle Club,$0.00,$0.00,$0.00,$0.00,"$2,734.39",$0.00,$0.00,$0.00,"$2,734.39",,
Fraser Lake,Fraser Lake Skating Club,"$5,775.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,775.00",,
Fraser Lake,Mouse Mountain Elementary School PAC,"$1,900.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,900.00",,
Fraser Lake Total,,"$16,715.00",$0.00,$0.00,$0.00,"$6,714.38",$0.00,$0.00,$0.00,"$23,429.38",,
Fruitvale,Beaver Valley Figure Skating Club,"$10,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,500.00",,
Fruitvale,Beaver Valley Lions Club,$0.00,$0.00,$0.00,"$24,180.89","$6,616.55",$0.00,$0.00,$0.00,"$30,797.44",,
Fruitvale,Beaver Valley May Days Society,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$274.89,$274.89,,
Fruitvale,Beaver Valley Minor Hockey Association,"$12,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,500.00",,
Fruitvale,Beaver Valley Nitehawks Hockey Club Society,"$15,000.00",$0.00,$0.00,$0.00,"$17,196.53",$0.00,$0.00,$0.00,"$32,196.53",,
Fruitvale,Fruitvale Elementary School Parents Advisory Council,"$7,340.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,340.00",,
Fruitvale,Scouts Canada - 1st Beaver Valley,"$4,100.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,100.00",,
Fruitvale,South Columbia Search and Rescue Society,"$64,100.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$64,100.00",,
Fruitvale Total,,"$113,540.00",$0.00,$0.00,"$24,180.89","$23,813.08",$0.00,$0.00,$274.89,"$161,808.86",,
Gabriola Island,Gabriola Arts Council,"$21,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$21,000.00",,
Gabriola Island,Gabriola Elementary School - PAC,"$3,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,400.00",,
Gabriola Island,Gabriola Lions Club,"$18,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,000.00",,
Gabriola Island,Gabriola Nursery School Society,"$7,000.00",$0.00,$0.00,$0.00,"$6,832.80",$0.00,$0.00,$0.00,"$13,832.80",,
Gabriola Island,People for a Healthy Community On Gabriola Society,"$60,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$60,000.00",,
Gabriola Island,The Lulu Performing Arts Society,"$8,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,000.00",,
Gabriola Island Total,,"$117,400.00",$0.00,$0.00,$0.00,"$6,832.80",$0.00,$0.00,$0.00,"$124,232.80",,
Galiano Island,Access to Media Education Society,$0.00,$0.00,"$2,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$2,500.00",,
Galiano Island,Galiano Health Care Society,$0.00,$0.00,$0.00,$0.00,$655.00,$0.00,$0.00,$0.00,$655.00,,
Galiano Island,Galiano Island Community School PAC,"$1,220.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,220.00",,
Galiano Island,Galiano Island Recycling Resources Society,"$8,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,000.00",,
Galiano Island,Galiano Museum Society,$0.00,"$50,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$50,000.00",,
Galiano Island,North Galiano Community Association,$0.00,$0.00,$0.00,$0.00,$960.00,$0.00,$0.00,$0.00,$960.00,,
Galiano Island,Rest.Q Animal Sanctuary Society,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00",,
Galiano Island Total,,"$19,220.00","$50,000.00","$2,500.00",$0.00,"$1,615.00",$0.00,$0.00,$0.00,"$73,335.00",,
Ganges,Phoenix Elementary School PAC,"$1,520.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,520.00",,
Ganges,Salt Spring Elementary School PAC,"$3,140.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,140.00",,
Ganges,Salt Spring Island Youth Soccer Association,"$21,420.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$21,420.00",,
Ganges,Shrine Club #39 - Gulf Islands,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00",,
Ganges Total,,"$36,080.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$36,080.00",,
Garibaldi Highlands,Association de l'ecole les Aiglons de Squamish,"$1,980.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,980.00",,
Garibaldi Highlands,Garibaldi Highlands Elementary School PAC,"$5,780.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,780.00",,
Garibaldi Highlands,Mamquam Elementary School PAC,"$6,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,200.00",,
Garibaldi Highlands,Royal Canadian Legion Diamond Head Branch #277,$0.00,$0.00,$0.00,"$2,497.52",$0.00,$0.00,$0.00,$0.00,"$2,497.52",,
Garibaldi Highlands,Swim B.C.,"$160,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$160,000.00",,
Garibaldi Highlands Total,,"$173,960.00",$0.00,$0.00,"$2,497.52",$0.00,$0.00,$0.00,$0.00,"$176,457.52",,
Gibsons,Air Cadet League of Canada - 858 Skookumchuk Squadron Sponsoring Committee,"$1,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,800.00",,
Gibsons,Cedar Grove Elementary School Parent Advisory Council,"$4,640.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,640.00",,
Gibsons,Deer Crossing - The Art Farm Society,"$31,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$31,000.00",,
Gibsons,Elphinstone Secondary School Parent Advisory Council,"$12,300.00",$0.00,$0.00,$0.00,"$3,825.00",$0.00,$0.00,$0.00,"$16,125.00",,
Gibsons,Elves Club,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00",,
Gibsons,Gibsons Elementary Community School PAC,"$5,620.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,620.00",,
Gibsons,Gibsons Landing Community Society,"$18,900.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,900.00",,
Gibsons,Gibsons Lions Club,"$5,000.00",$0.00,$0.00,$0.00,"$2,071.58",$0.00,$0.00,$0.00,"$7,071.58",,
Gibsons,Gibsons Marine Rescue Association,"$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00",,
Gibsons,Gibsons Seniors Society,$0.00,$0.00,$0.00,"$9,231.42",$0.00,$0.00,$0.00,$0.00,"$9,231.42",,
Gibsons,Jack & Jill Parent Participation Preschool Society,"$7,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,000.00",,
Gibsons,Kinsmen Club of Gibsons & District,$0.00,$0.00,$0.00,$0.00,"$5,933.00",$0.00,$0.00,$0.00,"$5,933.00",,
Gibsons,Langdale Elementary School PAC,"$1,840.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,840.00",,
Gibsons,Navy League of Canada - Gibsons Landing Branch,"$2,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,400.00",,
Gibsons,Royal Canadian Legion Branch #109 Ladies Auxiliary,$0.00,$0.00,$0.00,$0.00,"$4,786.41",$0.00,$0.00,$0.00,"$4,786.41",,
Gibsons,Scouts Canada - 1st Gibsons-Sunshine Coast,"$3,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,800.00",,
Gibsons,Special Olympics British Columbia Society - Sunshine Coast (Gibsons),"$13,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,800.00",,
Gibsons,Sunshine Coast Dragon Boat Club,$0.00,$0.00,$0.00,$0.00,"$9,738.00",$0.00,$0.00,$0.00,"$9,738.00",,
Gibsons,Sunshine Coast Girls Softball Association,"$2,000.00",$0.00,$0.00,$0.00,$75.00,$0.00,$0.00,$0.00,"$2,075.00",,
Gibsons,Sunshine Coast Sea Cavalcade Society,$0.00,$0.00,$0.00,$0.00,"$3,895.00",$0.00,$0.00,$0.00,"$3,895.00",,
Gibsons,Sunshine Coast Teen Parent Education Society,"$11,600.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,600.00",,
Gibsons,Sunshine Dragons Abreast,$0.00,$0.00,$0.00,$0.00,"$1,859.78",$0.00,$0.00,$0.00,"$1,859.78",,
Gibsons,The Sunshine Coast Skating Club,"$44,275.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$44,275.00",,
Gibsons Total,,"$285,975.00",$0.00,$0.00,"$9,231.42","$32,183.77",$0.00,$0.00,$0.00,"$327,390.19",,
Giscome,Giscome Elementary School P.A.C.,$340.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$340.00,,
Giscome Total,,$340.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$340.00,,
Gold Bridge,Gold Bridge Community Club,"$5,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00",,
Gold Bridge Total,,"$5,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00",,
Gold River,Campbell River Trail Riders,"$7,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,500.00",,
Gold River,Gold River Minor Hockey Association,"$12,950.00",$0.00,$0.00,$0.00,"$3,384.99",$0.00,$0.00,$0.00,"$16,334.99",,
Gold River,Gold River Revellers Seniors Club,$0.00,$0.00,$0.00,$869.63,$0.00,$0.00,$0.00,$0.00,$869.63,,
Gold River,Gold River Secondary School PAC,"$2,360.00",$0.00,$0.00,$0.00,"$4,511.98",$0.00,$0.00,$0.00,"$6,871.98",,
Gold River,Gold River Skating Club,"$8,750.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,750.00",,
Gold River,Ray Watkins Elementary School PAC,"$3,060.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,060.00",,
Gold River Total,,"$34,620.00",$0.00,$0.00,$869.63,"$7,896.97",$0.00,$0.00,$0.00,"$43,386.60",,
Golden,Alexander Park Elementary School P.A.C.,"$3,880.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,880.00",,
Golden,Golden & District Historical Society,"$11,000.00",$0.00,$0.00,$0.00,$569.99,$0.00,$0.00,$0.00,"$11,569.99",,
Golden,Golden & District Search & Rescue Association,"$35,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$35,000.00",,
Golden,Golden and District Lions Club,$0.00,$0.00,$0.00,$0.00,"$2,925.00",$0.00,$0.00,$0.00,"$2,925.00",,
Golden,Golden District Arts Council aka Kicking Horse Culture,"$30,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$30,000.00",,
Golden,Golden District Minor Hockey Association,$0.00,$0.00,$0.00,$0.00,"$2,387.99",$0.00,$0.00,$0.00,"$2,387.99",,
Golden,Golden Dolphins Summer Swim Club Society,"$17,000.00",$0.00,$0.00,$0.00,"$4,058.00",$0.00,$0.00,$0.00,"$21,058.00",,
Golden,Golden Figure Skating Club,"$9,100.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,100.00",,
Golden,Golden Food Bank Society,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00",,
Golden,Golden Junior Hockey Society,"$15,000.00",$0.00,$0.00,$0.00,"$9,900.00",$0.00,$0.00,$0.00,"$24,900.00",,
Golden,Golden Kicking Horse Alpine Team Society,"$12,250.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,250.00",,
Golden,Golden Nordic Ski Club Society,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00",,
Golden,Golden Secondary School PAC,"$7,260.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,260.00",,
Golden,Golden Snowmobile Trail Society,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00",,
Golden,Golden Volunteer Firefighters Association,"$150,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$150,000.00",,
Golden,Kicking Horse Gymnastics Club,"$13,220.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,220.00",,
Golden,Lady Grey Elementary School PAC,"$4,780.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,780.00",,
Golden,Nicholson Elementary P.A.C.,"$1,720.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,720.00",,
Golden,Wildsight Golden Branch,"$5,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00",,
Golden Total,,"$370,210.00",$0.00,$0.00,$0.00,"$19,840.98",$0.00,$0.00,$0.00,"$390,050.98",,
Grand Forks,Boundary District Parent Advisory Council SD# 51,"$2,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,500.00",,
Grand Forks,Boundary Family and Individual Services Society,"$22,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$22,400.00",,
Grand Forks,Boundary Women's Coalition,"$40,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$40,000.00",,
Grand Forks,Dr. D.A. Perley P.A.C.,"$5,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,200.00",,
Grand Forks,Friends of the Grand Forks Public Library Society,$0.00,$0.00,$0.00,$0.00,"$3,125.00",$0.00,$0.00,$0.00,"$3,125.00",,
Grand Forks,Grand Forks Art Gallery Society,$0.00,$0.00,$0.00,$0.00,$780.00,$0.00,$0.00,$0.00,$780.00,,
Grand Forks,Grand Forks ATV Club,$0.00,$0.00,$0.00,$0.00,"$1,923.41",$0.00,$0.00,$0.00,"$1,923.41",,
Grand Forks,Grand Forks Border Bruin Association,"$15,000.00",$0.00,$0.00,"$3,469.99","$6,708.38",$0.00,$0.00,$0.00,"$25,178.37",,
Grand Forks,Grand Forks Figure Skating Club,"$9,275.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,275.00",,
Grand Forks,Grand Forks International 2001 Society,$0.00,$0.00,$0.00,$0.00,"$6,406.50",$0.00,$0.00,$0.00,"$6,406.50",,
Grand Forks,Grand Forks Minor Hockey Association,"$17,150.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$17,150.00",,
Grand Forks,Grand Forks Piranha Swim Club Society,"$12,800.00",$0.00,$0.00,$0.00,"$1,758.00",$0.00,$0.00,$0.00,"$14,558.00",,
Grand Forks,Grand Forks Secondary School PAC,"$7,840.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,840.00",,
